home_gid9,car_tt_kfreq,pt_tt_kfreq,car_tt_kdist,pt_tt_kdist,user_id,home_grd_id,inc_quar,name,NAME_3,stay_gid9,poi_count,log_poi,pt_tt_diff,log_pt_diff,perc_pt_diff,poi_deciles
8908899415bffff,11.41070505375604,19.635471437047,5.955478892827084,7.0,1,1kmN7005E0232,Q2,Vaasa,Vaasa,8908899415bffff,2.0,1.0986122886681098,12.635471437046998,0.947569967740447,1.8050673481495711,"(-0.001, 1.386]"
89088994163ffff,10.294640672326498,38.69060119130198,8.200687730104642,26.438695584497715,4,1kmN7006E0233,Q1,Vaasa,Vaasa,89088994163ffff,14.0,2.70805020110221,12.251905606804264,0.36916014913373374,0.463408096955742,"(2.639, 2.944]"
8908899416fffff,18.75,97.5,17.75,97.5,2,1kmN7006E0233,Q1,Vaasa,Vaasa,8908899416fffff,26.0,3.295836866004329,0.0,0.0,0.0,"(3.178, 3.434]"
89088994183ffff,14.515416261172623,53.40527588547226,8.0,9.0,5,1kmN7006E0231,Q2,Vaasa,Vaasa,89088994183ffff,30.0,3.4339872044851463,44.40527588547226,1.6938760393541137,4.9339195428302505,"(3.178, 3.434]"
8908899418fffff,16.057737729163854,18.224710241144678,11.89983446834188,13.216355652254414,2,1kmN7006E0232,Q2,Vaasa,Vaasa,8908899418fffff,9.0,2.302585092994046,5.008354588890263,0.30180333501223977,0.37895125711420685,"(1.946, 2.398]"
89088994197ffff,15.917567150057437,60.294240190287425,11.5,52.0,4,1kmN7007E0231,Q2,Vaasa,Vaasa,89088994197ffff,33.0,3.5263605246161616,8.294240190287425,0.1453939639687012,0.15950461904398894,"(3.434, 3.807]"
890889941bbffff,12.687470467517178,58.23449902629295,13.0,59.0,1,1kmN7007E0232,Q2,Vaasa,Vaasa,890889941bbffff,7.0,2.0794415416798357,0.7655009737070486,0.012840436244693443,0.01297459277469574,"(1.946, 2.398]"
890889941dbffff,37.318122897890866,84.80948262631347,17.123878487167534,84.80948262631347,2,1kmN7005E0231,Q2,Vaasa,Vaasa,890889941dbffff,4.0,1.6094379124341003,0.0,0.0,0.0,"(1.386, 1.946]"
89088994227ffff,41.16666666666667,34.1418070947266,5.912791561427546,7.432932574274894,4,1kmN7003E0233,Q2,Vaasa,Vaasa,89088994227ffff,6.0,1.9459101490553132,26.708874520451708,1.4272469219130572,3.593315862017925,"(1.386, 1.946]"
89088994313ffff,5.820208100892659,5.85752141501506,5.820208100892659,5.85752141501506,1,1kmN7004E0233,Q2,Vaasa,Vaasa,89088994313ffff,18.0,2.9444389791664403,0.0,0.0,0.0,"(2.639, 2.944]"
89088994337ffff,10.5,37.84772758333118,8.0,17.0,2,1kmN7005E0233,Q2,Vaasa,Vaasa,89088994337ffff,16.0,2.833213344056216,20.847727583331178,0.7692778251432171,1.2263369166665399,"(2.639, 2.944]"
8908899434fffff,5.751012995098017,5.751012995098017,5.6823913778603945,5.6823913778603945,1,1kmN7004E0233,Q2,Vaasa,Vaasa,8908899434fffff,4.0,1.6094379124341003,0.06862161723762217,0.010216652789577285,0.012076186357909835,"(1.386, 1.946]"
89088994363ffff,9.879531094902138,41.879531094902134,9.879531094902138,41.879531094902134,1,1kmN7004E0234,Q2,Vaasa,Vaasa,89088994363ffff,8.0,2.1972245773362196,0.0,0.0,0.0,"(1.946, 2.398]"
8908899438fffff,13.0,50.0,13.0,50.0,1,1kmN7005E0233,Q2,Vaasa,Vaasa,8908899438fffff,9.0,2.302585092994046,0.0,0.0,0.0,"(1.946, 2.398]"
890889943a3ffff,10.56032714530266,30.82245470757745,5.755273007706428,8.0,3,1kmN7005E0233,Q2,Vaasa,Vaasa,890889943a3ffff,11.0,2.4849066497880004,22.82245470757745,1.2629475861422428,2.852806838447181,"(2.398, 2.639]"
890889943a7ffff,9.9613956443313,43.69555801486008,5.899882762122741,6.203008478302538,2,1kmN7005E0233,Q2,Vaasa,Vaasa,890889943a7ffff,17.0,2.8903717578961645,37.49254953655755,1.8253753404542095,6.044252505490277,"(2.639, 2.944]"
890889943abffff,63.353186335422485,180.0,7.432741828555321,24.5,1,1kmN7005E0233,Q2,Vaasa,Vaasa,890889943abffff,10.0,2.3978952727983707,155.5,1.9598185791014457,6.346938775510204,"(1.946, 2.398]"
890889943bbffff,13.93670682549688,54.936561900573906,8.0,22.0,3,1kmN7005E0233,Q2,Vaasa,Vaasa,890889943bbffff,4.0,1.6094379124341003,32.936561900573906,0.8887240094727646,1.4971164500260867,"(1.386, 1.946]"
89088994427ffff,16.0,53.0,16.0,53.0,1,1kmN7005E0230,Q2,Vaasa,Vaasa,89088994427ffff,21.0,3.091042453358316,0.0,0.0,0.0,"(2.944, 3.178]"
8908899442bffff,18.805549004836955,180.0,10.0951352103369,28.01284319525857,3,1kmN7004E0230,Q2,Vaasa,Vaasa,8908899442bffff,4.0,1.6094379124341003,151.98715680474143,1.8307584305147762,5.425624087685132,"(1.386, 1.946]"
8908899442fffff,9.766080370443127,30.157627551456805,6.898048210907574,6.136001310552629,2,1kmN7005E0230,Q2,Vaasa,Vaasa,8908899442fffff,9.0,2.302585092994046,24.021626240904176,1.4739065015428081,3.914866543393992,"(1.946, 2.398]"
89088994437ffff,6.267511837955186,6.267511837955186,6.196336740707381,6.196336740707381,1,1kmN7005E0230,Q2,Vaasa,Vaasa,89088994437ffff,20.0,3.044522437723423,0.07117509724780469,0.009841871805546187,0.011486641256956486,"(2.944, 3.178]"
890889944a3ffff,7.828232126785014,20.578232126785014,5.8707642751621165,5.8707642751621165,2,1kmN7005E0229,Q2,Vaasa,Vaasa,890889944a3ffff,3.0,1.3862943611198906,14.707467851622898,1.1444096863877569,2.5052049720079697,"(-0.001, 1.386]"
890889944afffff,18.952730999000703,89.0,11.362379135845954,53.45368340848444,1,1kmN7005E0229,Q2,Vaasa,Vaasa,890889944afffff,17.0,2.8903717578961645,35.54631659151556,0.5024591757005461,0.6649928372545693,"(2.639, 2.944]"
89088994553ffff,19.0,83.0,12.343372810006503,44.34337281000651,1,1kmN7005E0230,Q2,Vaasa,Vaasa,89088994553ffff,12.0,2.5649493574615367,38.65662718999349,0.6165527672495443,0.8717565836866215,"(2.398, 2.639]"
89088994593ffff,9.442914788549691,21.84018721011164,6.0,6.091720825515244,7,1kmN7006E0229,Q2,Vaasa,Vaasa,89088994593ffff,31.0,3.4657359027997265,15.748466384596396,1.1695935586114552,2.585224575399739,"(3.434, 3.807]"
890889945afffff,5.7438962532181055,5.7438962532181055,5.7438962532181055,5.7438962532181055,1,1kmN7007E0230,Q2,Vaasa,Vaasa,890889945afffff,24.0,3.2188758248682006,0.0,0.0,0.0,"(3.178, 3.434]"
890889945c7ffff,8.859703566873693,15.662019668700289,8.0,19.0,1,1kmN7006E0230,Q2,Vaasa,Vaasa,890889945c7ffff,13.0,2.6390573296152584,3.337980331299711,0.18260041554942585,0.17568317533156375,"(2.398, 2.639]"
890889945cbffff,24.07945276673487,44.5000941167324,5.892989619926757,8.139680717971416,2,1kmN7005E0230,Q2,Vaasa,Vaasa,890889945cbffff,28.0,3.367295829986474,36.36041339876098,1.6050889419867178,4.467056468011289,"(3.178, 3.434]"
890889945d7ffff,12.0,60.0,12.0,60.0,1,1kmN7006E0229,Q2,Vaasa,Vaasa,890889945d7ffff,25.0,3.258096538021482,0.0,0.0,0.0,"(3.178, 3.434]"
890889945dbffff,12.416442190887864,54.92106375115163,12.416442190887864,54.92106375115163,2,1kmN7005E0229,Q2,Vaasa,Vaasa,890889945dbffff,25.0,3.258096538021482,0.0,0.0,0.0,"(3.178, 3.434]"
89088994c07ffff,14.198926186503629,77.7125608791784,12.519222060299075,63.52923895476208,1,1kmN7009E0233,Q1,Vaasa,Vaasa,89088994c07ffff,5.0,1.791759469228055,14.183321924416319,0.19868430903914458,0.22325660054759955,"(1.386, 1.946]"
89088994c17ffff,13.447973563412424,36.070040421266896,11.0,57.0,3,1kmN7009E0233,Q1,Vaasa,Vaasa,89088994c17ffff,7.0,2.0794415416798357,20.929959578733104,0.447633902980626,0.3671922733111071,"(1.946, 2.398]"
89088994c5bffff,19.70696535805731,89.12791521168553,16.413930716114628,72.91234922627339,1,1kmN7007E0233,Q1,Vaasa,Vaasa,89088994c5bffff,6.0,1.9459101490553132,16.21556598541214,0.19835002014745662,0.22239807326862251,"(1.386, 1.946]"
89088994c97ffff,11.25,29.864262456803488,8.649279118491656,19.0,3,1kmN7009E0232,Q4,Vaasa,Vaasa,89088994c97ffff,11.0,2.4849066497880004,10.864262456803488,0.4338666862280829,0.5718032872001836,"(2.398, 2.639]"
89088994cbbffff,25.026880175237846,92.74899618743746,23.038094750752567,74.51846312965574,2,1kmN7009E0233,Q1,Vaasa,Vaasa,89088994cbbffff,7.0,2.0794415416798357,18.230533057781713,0.21624378633676145,0.24464451214006047,"(1.946, 2.398]"
89088994e73ffff,9.985045054460198,180.0,10.04255493911209,38.43791674605526,1,1kmN7006E0234,Q1,Vaasa,Vaasa,89088994e73ffff,2.0,1.0986122886681098,141.56208325394473,1.523769323766845,3.6828760567122236,"(-0.001, 1.386]"
89088994e8bffff,10.862421716305334,32.862421716305334,10.862421716305334,32.862421716305334,1,1kmN7006E0233,Q1,Vaasa,Vaasa,89088994e8bffff,22.0,3.1354942159291497,0.0,0.0,0.0,"(2.944, 3.178]"
89088994e97ffff,34.0177196390384,93.54213937223172,11.502393372904976,20.96597725255312,1,1kmN7007E0233,Q1,Vaasa,Vaasa,89088994e97ffff,8.0,2.1972245773362196,72.5761621196786,1.4595508865997897,3.4616159907757544,"(1.946, 2.398]"
89088994e9bffff,17.003479682469177,55.544261522316,11.75,40.77352660919377,4,1kmN7005E0233,Q2,Vaasa,Vaasa,89088994e9bffff,24.0,3.2188758248682006,14.770734913122226,0.3027609170570096,0.36226287352322534,"(3.178, 3.434]"
89088994ec3ffff,17.467358460096357,72.63335313288714,7.524800969171732,14.9500296993307,1,1kmN7006E0233,Q1,Vaasa,Vaasa,89088994ec3ffff,10.0,2.3978952727983707,57.68332343355644,1.529637399395698,3.8584086181540407,"(1.946, 2.398]"
89088994ec7ffff,19.802809808519672,61.0,22.182826852459073,61.0,1,1kmN7006E0234,Q1,Vaasa,Vaasa,89088994ec7ffff,6.0,1.9459101490553132,0.0,0.0,0.0,"(1.386, 1.946]"
89088994ecbffff,15.0,87.0,15.0,87.0,1,1kmN7006E0234,Q1,Vaasa,Vaasa,89088994ecbffff,11.0,2.4849066497880004,0.0,0.0,0.0,"(2.398, 2.639]"
89088994ecfffff,11.37123211335866,60.5,5.84665163904636,7.0,1,1kmN7006E0234,Q1,Vaasa,Vaasa,89088994ecfffff,6.0,1.9459101490553132,53.5,2.039595633132637,7.642857142857143,"(1.386, 1.946]"
890889958a3ffff,142.78797952543198,132.41079000923702,11.0,63.5,2,1kmN7004E0236,Q2,Vaasa,Vaasa,890889958a3ffff,6.0,1.9459101490553132,68.91079000923702,0.7267677910357762,1.0852092914840474,"(1.386, 1.946]"
890889958b7ffff,5.781844983851435,5.880575820925406,5.781844983851435,5.880575820925406,1,1kmN7004E0236,Q2,Vaasa,Vaasa,890889958b7ffff,6.0,1.9459101490553132,0.0,0.0,0.0,"(1.386, 1.946]"
89088995c1bffff,17.219588817049917,17.219588817049917,17.219588817049917,17.219588817049917,1,1kmN7002E0234,Q2,Vaasa,Vaasa,89088995c1bffff,8.0,2.1972245773362196,0.0,0.0,0.0,"(1.946, 2.398]"
89088995ca7ffff,51.015660762225565,51.015660762225565,9.926887125193112,9.926887125193112,1,1kmN7004E0234,Q2,Vaasa,Vaasa,89088995ca7ffff,3.0,1.3862943611198906,41.08877363703245,1.560318381107427,4.13913980473845,"(-0.001, 1.386]"
890889960a3ffff,18.669924152770548,19.53322250510518,14.831430257684964,18.938331059881754,4,1kmN7006E0226,Q4,Vaasa,Vaasa,890889960a3ffff,16.0,2.833213344056216,0.5948914452234249,0.029400121447556327,0.031412031152186395,"(2.639, 2.944]"
89088996137ffff,7.715758483749747,7.715758483749747,7.873914745558297,7.873914745558297,1,1kmN7008E0227,Q1,Vaasa,Vaasa,89088996137ffff,24.0,3.2188758248682006,0.15815626180854991,0.017983338523813508,0.020086102900436713,"(3.178, 3.434]"
89088996173ffff,7.0,9.0,7.0,9.0,1,1kmN7007E0227,Q1,Vaasa,Vaasa,89088996173ffff,331.0,5.805134968916488,0.0,0.0,0.0,"(4.382, 7.812]"
89088996177ffff,5.724055785506266,5.724055785506266,5.724055785506266,5.724055785506266,1,1kmN7008E0228,Q1,Vaasa,Vaasa,89088996177ffff,276.0,5.6240175061873385,0.0,0.0,0.0,"(4.382, 7.812]"
8908899617bffff,5.7000361545076474,5.7000361545076474,5.7000361545076474,5.7000361545076474,1,1kmN7007E0228,Q1,Vaasa,Vaasa,8908899617bffff,548.0,6.3080984415095305,0.0,0.0,0.0,"(4.382, 7.812]"
890889961a7ffff,5.780574424883313,5.780574424883313,5.766869669244565,5.766869669244565,4,1kmN7009E0227,Q1,Vaasa,Vaasa,890889961a7ffff,83.0,4.430816798843313,0.013704755638747734,0.002023224486993991,0.0023764635625176177,"(4.382, 7.812]"
890889961b7ffff,11.168572731669485,43.26143759026105,7.418572731669486,20.918572731669485,2,1kmN7009E0227,Q1,Vaasa,Vaasa,890889961b7ffff,80.0,4.394449154672439,22.342864858591568,0.7027794673171046,1.0680874429241431,"(4.382, 7.812]"
89088996327ffff,5.7888164302801055,5.7888164302801055,5.7888164302801055,5.7888164302801055,3,1kmN7007E0229,Q1,Vaasa,Vaasa,89088996327ffff,52.0,3.970291913552122,0.0,0.0,0.0,"(3.807, 4.382]"
8908899632bffff,17.768644306539766,17.768644306539766,13.520706033993916,13.520706033993916,1,1kmN7009E0227,Q1,Vaasa,Vaasa,8908899632bffff,41.0,3.7376696182833684,4.24793827254585,0.2566119882352478,0.3141802108459155,"(3.434, 3.807]"
8908899632fffff,19.075476979402914,47.71238278776886,6.93340672797026,12.18340672797026,2,1kmN7006E0229,Q2,Vaasa,Vaasa,8908899632fffff,44.0,3.8066624897703196,35.5289760597986,1.3069742916983942,2.9161774578396336,"(3.434, 3.807]"
8908899633bffff,6.0,7.0,6.0,7.0,2,1kmN7006E0229,Q2,Vaasa,Vaasa,8908899633bffff,43.0,3.784189633918261,0.0,0.0,0.0,"(3.434, 3.807]"
89088996367ffff,15.345163429250134,26.0,8.0,26.0,1,1kmN7006E0229,Q2,Vaasa,Vaasa,89088996367ffff,27.0,3.332204510175204,0.0,0.0,0.0,"(3.178, 3.434]"
89088996417ffff,57.64695422250064,97.64850514171354,30.64714553893819,58.996241566698004,2,1kmN7006E0232,Q2,Vaasa,Vaasa,89088996417ffff,0.0,0.0,38.65226357501554,0.49728115949835416,0.6551648469219408,"(-0.001, 1.386]"
89088996573ffff,5.699598626679844,5.699598626679844,5.699598626679844,5.699598626679844,1,1kmN7007E0226,Q4,Vaasa,Vaasa,89088996573ffff,9.0,2.302585092994046,0.0,0.0,0.0,"(1.946, 2.398]"
8908899680fffff,16.622205735822245,34.881154513056515,9.39448386797534,24.848838044013775,5,1kmN7010E0230,Q4,Vaasa,Vaasa,8908899680fffff,9.0,2.302585092994046,10.03231646904274,0.32794656373421116,0.40373382655852524,"(1.946, 2.398]"
89088996823ffff,35.02019885718948,8.0,35.02019885718948,8.0,1,1kmN7010E0230,Q4,Vaasa,Vaasa,89088996823ffff,1.0,0.6931471805599453,0.0,0.0,0.0,"(-0.001, 1.386]"
8908899682bffff,16.749259226928316,44.11331977496887,16.5,39.5,2,1kmN7000E0223,Q4,Vaasa,Vaasa,8908899682bffff,2.0,1.0986122886681098,4.613319774968872,0.10787556748335891,0.11679290569541448,"(-0.001, 1.386]"
89088996853ffff,11.5,30.5,8.0,11.0,3,1kmN7009E0230,Q4,Vaasa,Vaasa,89088996853ffff,42.0,3.7612001156935624,19.5,0.9650808960435868,1.7727272727272727,"(3.434, 3.807]"
89088996857ffff,15.0,53.0,8.887784842043175,24.148466970134407,1,1kmN7009E0230,Q4,Vaasa,Vaasa,89088996857ffff,17.0,2.8903717578961645,28.851533029865593,0.7641871073382385,1.1947562992527723,"(2.639, 2.944]"
89088996877ffff,13.617154707302092,48.42427377057819,9.75,26.25,6,1kmN7010E0230,Q4,Vaasa,Vaasa,89088996877ffff,8.0,2.1972245773362196,22.17427377057819,0.595388154275049,0.8447342388791691,"(1.946, 2.398]"
890889968c3ffff,24.70202565928468,24.70202565928468,7.736692481192389,7.736692481192389,1,1kmN7009E0229,Q1,Vaasa,Vaasa,890889968c3ffff,12.0,2.5649493574615367,16.96533317809229,1.0790381248257028,2.1928405735828824,"(2.398, 2.639]"
890889968cfffff,18.431701590628915,38.921007042165165,5.913054302045057,7.305867294666378,1,1kmN7009E0230,Q4,Vaasa,Vaasa,890889968cfffff,10.0,2.3978952727983707,31.615139747498787,1.5699405095960377,4.327362990918177,"(1.946, 2.398]"
890889968d3ffff,25.18040602460439,56.27914273428039,28.30585417735709,63.26463544339272,1,1kmN7009E0229,Q1,Vaasa,Vaasa,890889968d3ffff,19.0,2.995732273553991,6.985492709112329,0.1150729305283189,0.11041702303592243,"(2.944, 3.178]"
890889968dbffff,6.0,7.0,6.0,7.0,1,1kmN7009E0229,Q1,Vaasa,Vaasa,890889968dbffff,13.0,2.6390573296152584,0.0,0.0,0.0,"(2.398, 2.639]"
890889969d3ffff,33.138856785858664,59.0,15.0,57.90453317626787,1,1kmN7011E0230,Q4,Vaasa,Vaasa,890889969d3ffff,0.0,0.0,1.0954668237321314,0.018426510582704836,0.01891849849471039,"(-0.001, 1.386]"
89088996a03ffff,9.0,33.0,9.0,33.0,1,1kmN7008E0231,Q2,Vaasa,Vaasa,89088996a03ffff,12.0,2.5649493574615367,0.0,0.0,0.0,"(2.398, 2.639]"
89088996a07ffff,5.751402456403222,5.751402456403222,5.8669840097430725,6.0,1,1kmN7008E0231,Q2,Vaasa,Vaasa,89088996a07ffff,25.0,3.258096538021482,0.24859754359677844,0.036159894433350104,0.041432923932796406,"(3.178, 3.434]"
89088996a0bffff,13.0,60.0,11.873994060173011,46.5,4,1kmN7008E0231,Q2,Vaasa,Vaasa,89088996a0bffff,10.0,2.3978952727983707,13.5,0.250144153132716,0.2903225806451613,"(1.946, 2.398]"
89088996a13ffff,15.0,53.5,10.5,36.5,3,1kmN7008E0231,Q2,Vaasa,Vaasa,89088996a13ffff,10.0,2.3978952727983707,17.0,0.3738597686928333,0.4657534246575342,"(1.946, 2.398]"
89088996a17ffff,7.200940486897206,11.700940486897206,5.852821460691619,5.852821460691619,2,1kmN7008E0231,Q2,Vaasa,Vaasa,89088996a17ffff,12.0,2.5649493574615367,5.8481190262055875,0.6170155852674217,0.9991965525486104,"(2.398, 2.639]"
89088996a53ffff,14.0,46.68847344407895,9.5,24.0,9,1kmN7007E0231,Q2,Vaasa,Vaasa,89088996a53ffff,17.0,2.8903717578961645,22.68847344407895,0.6458138969501297,0.9453530601699563,"(2.639, 2.944]"
89088996a57ffff,12.70669019569443,47.32943587425417,7.0,18.0,3,1kmN7007E0231,Q2,Vaasa,Vaasa,89088996a57ffff,14.0,2.70805020110221,29.329435874254173,0.9336018342502834,1.6294131041252318,"(2.639, 2.944]"
89088996a5bffff,220.79623822115502,112.31234036938265,10.909011182103786,36.808757843537244,4,1kmN7007E0231,Q2,Vaasa,Vaasa,89088996a5bffff,27.0,3.332204510175204,75.50358252584542,1.0976073149774046,2.0512396220157174,"(3.178, 3.434]"
89088996a83ffff,21.271878891685922,31.242429932109665,20.036301864248806,29.12734910958926,2,1kmN7008E0230,Q1,Vaasa,Vaasa,89088996a83ffff,6.0,1.9459101490553132,2.1150808225204045,0.06784991738871371,0.07261494393336608,"(1.386, 1.946]"
89088996a93ffff,17.08591653540716,17.335412513763615,8.5,12.5,2,1kmN7008E0230,Q1,Vaasa,Vaasa,89088996a93ffff,18.0,2.9444389791664403,4.835412513763615,0.30614461453121944,0.38683300110108915,"(2.639, 2.944]"
89088996a97ffff,7.15257964992947,9.30515929985894,7.0,9.0,1,1kmN7008E0230,Q1,Vaasa,Vaasa,89088996a97ffff,72.0,4.290459441148391,0.3051592998589392,0.030059579730490338,0.03390658887321547,"(3.807, 4.382]"
89088996aabffff,12.867180298846739,30.013709563963513,6.763645853736515,9.140157398693622,4,1kmN7009E0231,Q4,Vaasa,Vaasa,89088996aabffff,32.0,3.4965075614664802,20.873552165269892,1.1179258301267385,2.2837191149742444,"(3.434, 3.807]"
89088996ac3ffff,10.0,38.0,9.622942593393011,35.51142111639389,1,1kmN7007E0230,Q2,Vaasa,Vaasa,89088996ac3ffff,23.0,3.1780538303479458,2.4885788836061096,0.06593652718801657,0.07007826793102499,"(2.944, 3.178]"
89088996ac7ffff,16.86399906582592,63.82037013535556,15.0,42.96479701064294,5,1kmN7008E0231,Q2,Vaasa,Vaasa,89088996ac7ffff,18.0,2.9444389791664403,20.85557312471262,0.3882306621468925,0.4854107217019185,"(2.639, 2.944]"
89088996acfffff,11.72817615792355,32.90851854477974,9.873865966056526,24.865927683023877,2,1kmN7005E0231,Q2,Vaasa,Vaasa,89088996acfffff,17.0,2.8903717578961645,8.042590861755862,0.27073969816881727,0.3234381988188033,"(2.639, 2.944]"
89088996ad7ffff,12.0,44.0,12.0,44.0,1,1kmN7010E0228,Q1,Vaasa,Vaasa,89088996ad7ffff,17.0,2.8903717578961645,0.0,0.0,0.0,"(2.639, 2.944]"
89088996b43ffff,18.247373569426617,35.91053832866211,8.892961586739878,14.083577035726382,1,1kmN7009E0232,Q4,Vaasa,Vaasa,89088996b43ffff,23.0,3.1780538303479458,21.82696129293573,0.8948905634235991,1.549816586905897,"(2.944, 3.178]"
89088996b4bffff,6.2546514521297265,11.026149074616276,5.933948476380306,8.098398448350537,1,1kmN7009E0232,Q4,Vaasa,Vaasa,89088996b4bffff,11.0,2.4849066497880004,2.9277506262657393,0.2789849652200109,0.3615221756422786,"(2.398, 2.639]"
89088996b53ffff,9.995074488296632,34.328407821629966,6.017483272754053,6.517483272754053,1,1kmN7009E0232,Q4,Vaasa,Vaasa,89088996b53ffff,34.0,3.5553480614894135,27.810924548875914,1.5474559836815436,4.2671263407975,"(3.434, 3.807]"
89088996b57ffff,12.835723871605287,26.71615944455789,8.750312370297886,18.299768597462247,1,1kmN7010E0232,Q4,Vaasa,Vaasa,89088996b57ffff,20.0,3.044522437723423,8.416390847095641,0.3619225104767283,0.45991788378475995,"(2.944, 3.178]"
89088996b5bffff,11.620484857387268,32.37411120139252,11.0,12.0,3,1kmN7009E0232,Q4,Vaasa,Vaasa,89088996b5bffff,27.0,3.332204510175204,20.374111201392523,0.9428311282343875,1.6978426001160436,"(3.178, 3.434]"
89088996b83ffff,24.74771083574564,40.0,12.0,40.0,3,1kmN7010E0231,Q4,Vaasa,Vaasa,89088996b83ffff,2.0,1.0986122886681098,0.0,0.0,0.0,"(-0.001, 1.386]"
89088996b8fffff,19.22826610095919,62.225416366565014,10.5,35.0,6,1kmN7010E0231,Q4,Vaasa,Vaasa,89088996b8fffff,1.0,0.6931471805599453,27.225416366565014,0.5631874395517817,0.7778690390447147,"(-0.001, 1.386]"
89088996b9bffff,20.0,101.0,15.0,47.0,1,1kmN7010E0231,Q4,Vaasa,Vaasa,89088996b9bffff,4.0,1.6094379124341003,54.0,0.7537718023763795,1.148936170212766,"(1.386, 1.946]"
89088996bd7ffff,9.0,23.0,9.0,23.0,1,1kmN7010E0231,Q4,Vaasa,Vaasa,89088996bd7ffff,5.0,1.791759469228055,0.0,0.0,0.0,"(1.386, 1.946]"
89088996bdbffff,11.735623614628324,13.141753602749835,8.0,13.141753602749835,1,1kmN7009E0231,Q4,Vaasa,Vaasa,89088996bdbffff,28.0,3.367295829986474,0.0,0.0,0.0,"(3.178, 3.434]"
89088996c07ffff,9.919330184832116,36.41933018483212,8.70045011047748,26.95045011047748,6,1kmN7010E0228,Q1,Vaasa,Vaasa,89088996c07ffff,23.0,3.1780538303479458,9.46888007435464,0.2917541171584115,0.351344041956221,"(2.944, 3.178]"
89088996c13ffff,11.0,39.0,11.0,39.0,1,1kmN7010E0228,Q1,Vaasa,Vaasa,89088996c13ffff,37.0,3.6375861597263857,0.0,0.0,0.0,"(3.434, 3.807]"
89088996c1bffff,38.696851803490816,81.84902479713163,6.742969986086564,10.334716781256144,1,1kmN7009E0228,Q1,Vaasa,Vaasa,89088996c1bffff,36.0,3.6109179126442243,71.51430801587549,1.9891496756661784,6.9198130466022505,"(3.434, 3.807]"
89088996c33ffff,14.407424404557196,23.450245808928727,8.0,18.0,5,1kmN7010E0228,Q1,Vaasa,Vaasa,89088996c33ffff,13.0,2.6390573296152584,5.450245808928727,0.25220129023882176,0.30279143382937374,"(2.398, 2.639]"
