user_id,visit_freq,home_dist,work_dist,CIVIC_RELIGION,CULTURE,DINING,EDUCATION,FITNESS,GROCERIES,HEALTHCARE,PARK,RETAIL,SERVICE,TOURISM,TRANSPORT
cd7275aa-0832-4a7c-aed4-da59922ad1bd,1,732.0282649,3074.545075,0,0,3,2,0,2,2,0,1,4,0,0
cd7275aa-0832-4a7c-aed4-da59922ad1bd,4,66.88235489,3740.720032,0,1,5,5,0,0,0,0,3,12,1,1
cd7275aa-0832-4a7c-aed4-da59922ad1bd,54,43.06765837,3837.869283,0,1,6,5,0,0,0,0,3,11,1,2
cd7275aa-0832-4a7c-aed4-da59922ad1bd,1,1601.072589,5321.818372,3,9,41,4,6,16,16,0,35,36,1,21
cd7275aa-0832-4a7c-aed4-da59922ad1bd,3,131093.2754,47.51715098,0,0,0,0,0,0,0,0,0,0,0,0
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,1,57.62883403,649.6643199,1,1,9,5,3,1,2,0,6,29,1,8
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,1,1244.116234,643.3217367,0,0,1,9,5,2,2,0,3,6,1,4
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,1,30209.62795,16234.94734,1,1,1,0,2,0,1,0,1,1,2,3
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,1,16099.52293,,0,0,2,2,0,0,2,0,1,5,0,1
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,1,92545.45145,34.22544059,0,0,0,3,1,2,1,0,1,12,0,0
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,1,39.96506236,18952.47423,3,7,65,20,29,8,3,0,23,57,12,6
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,4,2512.297811,16569.77586,0,3,35,5,12,1,8,0,13,23,6,4
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,14,23.64863567,,24,55,514,25,64,61,87,0,324,298,48,44
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,2,18946.01601,63.50959988,0,1,0,1,0,1,0,0,0,3,1,1
cfbf7d6e-e784-4bf5-92f7-8db4553e4c3a,1,12908.47262,,0,1,13,1,5,3,1,0,20,36,4,5
d1379215-c2cc-4890-a107-42fe453f08e3,1,879.2121352,2545.300306,0,0,2,2,1,1,0,0,2,4,0,4
d1379215-c2cc-4890-a107-42fe453f08e3,1,1407.124989,2448.19926,0,0,2,3,1,0,0,0,3,3,0,7
d1379215-c2cc-4890-a107-42fe453f08e3,2,6198.35811,3581.532069,0,4,22,0,0,4,5,0,55,10,1,4
d1379215-c2cc-4890-a107-42fe453f08e3,2,5888.795091,486.9561853,0,1,4,0,0,0,1,0,10,1,0,2
d1379215-c2cc-4890-a107-42fe453f08e3,1,8687.126317,7089.603308,0,2,29,10,6,6,10,0,18,46,2,14
d1379215-c2cc-4890-a107-42fe453f08e3,3,6748.873623,7473.10352,0,0,0,0,0,0,0,0,0,0,0,2
d1379215-c2cc-4890-a107-42fe453f08e3,6,18.03024842,6199.856428,0,0,0,0,1,0,0,0,3,2,0,3
d1379215-c2cc-4890-a107-42fe453f08e3,3,11366.66094,10466.24793,0,0,0,0,0,0,0,0,0,0,0,1
d1379215-c2cc-4890-a107-42fe453f08e3,1,13474.29321,12676.11088,0,0,0,3,1,0,0,0,0,0,0,2
d1379215-c2cc-4890-a107-42fe453f08e3,1,13371.33271,12266.67502,0,0,0,0,0,0,0,0,1,0,0,2
d1379215-c2cc-4890-a107-42fe453f08e3,2,6868.379983,7567.558129,0,0,0,0,0,0,0,0,0,0,0,2
d1379215-c2cc-4890-a107-42fe453f08e3,1,3183.007111,568.8548364,11,6,76,11,15,9,48,0,41,122,10,28
d1379215-c2cc-4890-a107-42fe453f08e3,1,3262.966934,70.48513421,4,2,6,3,2,0,13,0,7,9,1,5
d1379215-c2cc-4890-a107-42fe453f08e3,3,3294.132074,3588.152117,3,1,5,2,2,0,5,0,8,7,0,4
d1379215-c2cc-4890-a107-42fe453f08e3,1,3274.938741,2898.660895,0,0,2,1,0,0,0,0,0,2,1,4
d1379215-c2cc-4890-a107-42fe453f08e3,1,3020.999542,385.8613209,4,2,22,6,5,3,22,0,14,31,2,13
d1379215-c2cc-4890-a107-42fe453f08e3,2,2913.151412,505.1807298,5,1,10,6,4,0,14,0,3,34,2,7
d1379215-c2cc-4890-a107-42fe453f08e3,2,2996.826297,1223.723127,1,1,3,1,0,0,1,0,0,1,0,5
d1379215-c2cc-4890-a107-42fe453f08e3,1,5200.648823,2227.302602,0,1,3,0,1,3,0,0,5,15,0,1
d1379215-c2cc-4890-a107-42fe453f08e3,1,5912.928992,3100.162925,0,3,5,0,4,1,1,0,14,19,0,3
d1379215-c2cc-4890-a107-42fe453f08e3,3,6014.920747,3207.202962,0,3,6,0,4,1,1,0,11,19,0,4
d1379215-c2cc-4890-a107-42fe453f08e3,3,5621.772582,2832.128226,0,3,6,0,5,1,1,0,14,18,0,3
d1379215-c2cc-4890-a107-42fe453f08e3,1,171070.4264,169034.147,0,1,4,5,1,0,0,0,1,7,1,6
d1379215-c2cc-4890-a107-42fe453f08e3,2,136717.6034,136341.6695,0,2,0,0,1,0,0,0,0,0,1,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,2,4897.908216,5132.773685,0,0,0,1,0,0,0,0,1,4,0,1
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,2,1276.151035,2978.245861,1,0,0,4,0,1,1,0,0,1,4,2
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,1,2205.537063,1546.553454,9,7,59,21,21,5,40,0,35,147,29,13
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,1,2127.711465,1598.308349,13,12,100,26,29,9,40,0,68,200,43,21
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,3,1834.588679,1774.325892,10,15,123,22,29,11,35,0,110,178,53,27
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,54,46.45528107,1815.609879,1,0,1,0,1,0,1,0,0,5,2,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,7,1791.413004,378.0671001,1,1,5,0,2,4,0,0,18,9,1,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,6,1968.147489,198.1434185,1,1,6,1,1,4,0,0,15,7,0,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,2,1888.578872,80.17816214,1,1,5,1,1,4,0,0,14,5,0,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,38,1813.518844,50.92594361,2,2,8,0,1,4,0,0,17,6,0,1
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,1,1980.458056,554.9042812,1,1,4,1,1,4,0,0,13,13,1,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,1,1638.475715,553.492508,2,1,9,4,3,4,1,0,18,6,1,5
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,1,1932.408905,76.28135403,1,1,6,1,1,4,0,0,15,4,0,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,10,890.1292506,1111.636172,0,2,0,1,0,0,0,0,0,1,1,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,8,784.444616,1223.699028,0,2,0,1,0,0,0,0,0,1,1,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,6,4925.888925,5661.33677,0,1,2,4,1,2,0,0,0,5,3,0
d4bd4ec9-bb92-43a9-aea9-944151e9c7b3,2,2849.859575,1102.037148,0,2,8,7,0,4,1,0,2,5,3,1
d68fdc75-e660-4363-ab1c-e72f82889086,19,24.46638251,20777.02486,0,0,0,1,0,0,0,0,1,3,0,0
d68fdc75-e660-4363-ab1c-e72f82889086,1,19325.9848,1859.286414,0,1,15,4,7,3,1,0,27,20,0,5
d68fdc75-e660-4363-ab1c-e72f82889086,1,20789.57371,38.19473854,2,9,123,17,11,16,28,0,115,82,3,11
d68fdc75-e660-4363-ab1c-e72f82889086,1,17045.14057,305.8072547,1,6,40,17,8,8,9,0,31,55,1,8
d68fdc75-e660-4363-ab1c-e72f82889086,4,12723.02487,4168.83883,0,0,6,1,2,2,0,0,3,8,0,1
d68fdc75-e660-4363-ab1c-e72f82889086,4,5271.393113,16813.18133,1,0,27,4,6,4,8,0,20,15,0,7
d68fdc75-e660-4363-ab1c-e72f82889086,1,5248.52652,16906.37151,1,0,30,6,7,4,8,0,23,16,0,12
d68fdc75-e660-4363-ab1c-e72f82889086,1,2753.60838,18940.12525,0,0,0,0,0,0,0,0,2,0,0,0
d68fdc75-e660-4363-ab1c-e72f82889086,2,4740.809736,17570.9003,1,0,10,6,6,3,1,0,15,18,2,7
d68fdc75-e660-4363-ab1c-e72f82889086,1,247112.8536,239041.8947,0,0,1,0,0,0,0,0,0,1,3,3
d81a956f-def9-4cec-95f6-fc2728c0417b,1,,6352.408343,0,1,8,0,0,1,0,0,12,18,1,2
d81a956f-def9-4cec-95f6-fc2728c0417b,5,,38.84603772,0,0,0,0,0,0,1,0,0,1,0,3
d81a956f-def9-4cec-95f6-fc2728c0417b,1,290.2073995,14402.65604,1,3,45,15,11,17,8,0,24,53,2,16
d81a956f-def9-4cec-95f6-fc2728c0417b,24,52.78595925,14187.68998,1,4,46,18,14,15,10,0,26,57,4,17
d81a956f-def9-4cec-95f6-fc2728c0417b,1,13755.76332,428.0555284,0,1,13,0,0,2,0,0,3,6,3,6
d81a956f-def9-4cec-95f6-fc2728c0417b,4,14110.91862,40.65245784,0,2,14,0,0,2,2,0,1,8,1,5
d81a956f-def9-4cec-95f6-fc2728c0417b,8,14003.93046,141.9192361,0,2,19,0,0,2,2,0,2,10,1,5
d81a956f-def9-4cec-95f6-fc2728c0417b,4,54.17384689,,0,0,8,5,4,1,1,0,26,59,2,1
dce450d0-8f62-4da2-bd6a-da173b5adb66,1,11744.02433,833.685587,0,2,5,4,0,0,2,0,3,2,1,1
dce450d0-8f62-4da2-bd6a-da173b5adb66,1,127750.3966,130192.5876,1,0,5,1,1,0,0,0,2,6,0,1
dce450d0-8f62-4da2-bd6a-da173b5adb66,1,43.92184333,11896.69709,6,13,93,28,22,15,16,0,40,48,8,14
dce450d0-8f62-4da2-bd6a-da173b5adb66,2,7283.709404,42.65877298,6,6,46,16,14,7,6,0,28,23,2,19
dce450d0-8f62-4da2-bd6a-da173b5adb66,1,1444.582847,11164.30285,9,10,76,14,26,17,35,0,58,143,2,10
dce450d0-8f62-4da2-bd6a-da173b5adb66,4,41.84425197,7352.525322,9,57,264,52,70,34,41,0,217,370,46,13
e4ff7359-e59c-42b8-ac72-71793c187b72,46,26.437923,7890.131673,4,0,16,14,5,6,5,0,5,27,3,2
e4ff7359-e59c-42b8-ac72-71793c187b72,1,6746.395266,1280.249753,17,14,165,13,22,29,14,0,89,57,10,26
e4ff7359-e59c-42b8-ac72-71793c187b72,1,8370.504102,7407.963096,4,22,211,26,45,18,23,0,76,145,15,13
e4ff7359-e59c-42b8-ac72-71793c187b72,2,7834.312237,68.4310775,7,13,141,34,33,11,14,0,50,52,15,23
e4ff7359-e59c-42b8-ac72-71793c187b72,8,7815.232464,105.5501951,7,14,124,38,33,8,15,0,63,53,13,19
e4ff7359-e59c-42b8-ac72-71793c187b72,2,7943.347613,112.0710601,6,15,159,33,33,9,12,0,55,59,13,20
e4ff7359-e59c-42b8-ac72-71793c187b72,5,7923.430395,39.70476445,6,14,133,32,37,8,13,0,58,58,12,23
e4ff7359-e59c-42b8-ac72-71793c187b72,1,2352.323989,5648.91875,0,3,29,2,5,7,11,0,36,17,1,5
e4ff7359-e59c-42b8-ac72-71793c187b72,3,2160.897828,5844.986901,3,3,34,2,7,7,14,0,37,26,5,6
e4ff7359-e59c-42b8-ac72-71793c187b72,1,1177.587827,6695.820988,1,1,29,14,7,5,4,0,6,32,0,11
e4ff7359-e59c-42b8-ac72-71793c187b72,13,,,1,1,25,8,5,5,1,0,4,21,0,8
e4ff7359-e59c-42b8-ac72-71793c187b72,1,1096.450834,6794.186112,1,1,27,12,8,5,4,0,6,27,0,10
e4ff7359-e59c-42b8-ac72-71793c187b72,1,974.5303081,6944.841807,1,1,18,8,6,4,1,0,3,18,0,9
e4ff7359-e59c-42b8-ac72-71793c187b72,7,1274.206893,6615.958737,1,1,30,17,7,4,4,0,6,32,1,13
e4ff7359-e59c-42b8-ac72-71793c187b72,7,934.7070867,6974.509345,1,1,23,4,5,5,2,0,3,16,0,7
e4ff7359-e59c-42b8-ac72-71793c187b72,7,899.5771813,6991.77386,1,1,24,5,4,5,2,0,4,19,0,7
e4ff7359-e59c-42b8-ac72-71793c187b72,2,1052.712012,6867.83067,1,1,24,7,7,5,1,0,2,17,0,5
e4ff7359-e59c-42b8-ac72-71793c187b72,5,1013.080753,6884.096045,1,1,25,7,6,5,1,0,4,20,0,6
e4ff7359-e59c-42b8-ac72-71793c187b72,6,9900.5869,4531.468786,5,25,44,15,16,4,20,0,26,40,10,8
e6da4320-c54e-4f75-a42f-f4e483dcbd3f,1,14047.38916,18884.1073,0,0,3,0,1,0,0,0,0,0,0,1
e6da4320-c54e-4f75-a42f-f4e483dcbd3f,1,695342.2926,701781.2104,0,0,1,1,0,0,0,0,0,5,2,0
e6da4320-c54e-4f75-a42f-f4e483dcbd3f,1,13755.36063,10176.41149,1,2,16,11,10,3,10,0,6,25,3,16
e6da4320-c54e-4f75-a42f-f4e483dcbd3f,1,7458.120854,43.66001594,12,39,317,25,64,30,28,0,118,237,16,14
e6da4320-c54e-4f75-a42f-f4e483dcbd3f,3,9496.953943,2124.216224,3,12,60,10,16,8,4,0,33,43,17,18
e6da4320-c54e-4f75-a42f-f4e483dcbd3f,7,32.26672363,7436.423253,0,0,4,5,0,1,1,0,2,7,1,4
e6da4320-c54e-4f75-a42f-f4e483dcbd3f,2,6474.7592,2589.588655,4,2,61,21,20,15,33,0,31,87,10,13
e6da4320-c54e-4f75-a42f-f4e483dcbd3f,3,6520.493397,2765.118038,4,1,18,17,9,2,20,0,7,20,3,8
e814c1d0-115c-4a8b-a1cd-a11bf469974a,4,54.72941499,1207.34366,0,0,0,1,0,0,2,0,0,0,0,1
e814c1d0-115c-4a8b-a1cd-a11bf469974a,7,1433.547453,1582.686854,0,0,0,1,0,0,0,0,0,0,0,0
e814c1d0-115c-4a8b-a1cd-a11bf469974a,7,303.3629827,11.93552011,3,1,33,13,10,11,23,0,18,65,8,7
e814c1d0-115c-4a8b-a1cd-a11bf469974a,5,57.7517355,350.1559831,2,0,34,8,11,12,19,0,19,70,6,7
e814c1d0-115c-4a8b-a1cd-a11bf469974a,4,1143.207033,43.17835051,3,1,32,11,11,11,21,0,18,66,8,7
e814c1d0-115c-4a8b-a1cd-a11bf469974a,3,62.83927775,229.8617404,3,1,35,9,11,11,21,0,19,72,8,7
e814c1d0-115c-4a8b-a1cd-a11bf469974a,1,2426.997004,2664.794385,1,0,0,3,0,0,0,0,1,3,1,1
f6306d95-4556-419d-8213-0d07fb6c767d,1,80637.85102,82053.24281,0,1,2,0,2,0,0,0,0,0,0,0
f6306d95-4556-419d-8213-0d07fb6c767d,1,10250.1767,8173.664901,0,0,1,4,2,0,1,0,2,5,1,6
f6306d95-4556-419d-8213-0d07fb6c767d,4,7946.949318,5800.476849,3,0,12,7,5,2,2,0,2,5,0,0
f6306d95-4556-419d-8213-0d07fb6c767d,1,6508.117336,5037.81551,0,6,60,4,6,7,8,0,74,31,5,13
f6306d95-4556-419d-8213-0d07fb6c767d,28,18.01143343,2226.670961,0,0,2,0,0,0,0,0,3,5,1,3
f6306d95-4556-419d-8213-0d07fb6c767d,1,113.3626456,2105.469279,0,0,2,0,0,0,0,0,3,5,0,2
f6306d95-4556-419d-8213-0d07fb6c767d,4,4063.982228,1905.302013,1,1,12,5,4,0,1,0,4,6,4,3
f6306d95-4556-419d-8213-0d07fb6c767d,17,2178.598232,36.86609993,0,0,2,5,3,0,0,0,1,11,0,1
f6306d95-4556-419d-8213-0d07fb6c767d,2,2262.775485,91.19546393,0,0,6,5,3,0,0,0,2,13,0,2
